angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.172013,3691843386723142827,0,5561842430527409664,,,,17.508840933704448,19.081464366316148,16.246656044455406,,,,110.14465354389063,-39.68631820953761,2.889450919436383,0.075889006,-8.801003960426488,6.029869289463969,0.079847656,0.09290695,0.9131503,17.508808,2.925196919436383,0.4459205337616073,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,281424979,110.14470424178,-39.68634579406,,,,07203472-3941108,,,5561842430527409664,,,STAR,tmgaia2,tmgaia2,-8.773,0.166,6.207,0.224,gaia2,2.8615,0.1027,,,17.540001,0.002277,16.164,0.015,cdwrf,cdwrf,3292.0,159.0,4.7638,0.0130,,,0.470,0.019,0.468,0.025,346.6980,12.4595,0.1188,0.0032,12.0200,12.8990,110.14465515872,-39.68631906824
0.005663,3709857785232627174,0,5561863935426359808,,,,19.960917113236096,21.251504200560763,18.507651143382535,,,,109.75610667608595,-39.401120819888156,2.8895191070368447,0.4676294,-9.208357344360333,6.239848920161178,0.50887203,0.48408252,1.1797472,19.93912084215969,2.8393901070368446,0.4484721405662998,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,23163395,109.75610831113,-39.40112175696,,,,07190146-3924043,,J071901.47-392404.2,5561863935426359808,,,STAR,tmgaia2,tmgaia2,,,,,,,,20.912,0.179,19.979200,0.005552,18.968,0.062,gbprp,,,,,,,,,,,,,,,,,,109.75610831113,-39.40112175696
0.177626,3709857785232627162,0,5561863974079765504,,,,14.485218838629967,15.265729094627064,13.551182567056163,,,,109.74221735526213,-39.40826787802032,2.837734966790597,0.038687702,-9.512875763598306,5.7293713521413725,0.041734446,0.045173787,1.9200135,14.482360618824483,2.872326966790597,0.5628422815253734,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,23088295,109.74227238581,-39.40829291069,,,253-015231,07185814-3924298,,J071858.14-392429.7,5561863969785204736,17761435,,STAR,tmgaia2,tmgaia2,-9.561,0.067,5.632,0.065,gaia2,2.8519,0.0364,14.663,0.309,14.480000,0.002273,13.633,0.007,rered,gaia2,4325.0,123.0,4.2836,,,,0.985,,0.680,,347.2030,4.4210,0.1676,0.0016,4.3660,4.4760,109.74221910769,-39.40826866301
0.190813,3727907368114196460,0,5561879401605965824,,,,14.518241704913086,15.429472120272552,13.568554237974487,,,,109.41077331065696,-39.58331495050096,3.62002422311607,0.01667007,-10.120738926979012,6.300810854675844,0.017164072,0.017945835,0.9812851,14.5182085,3.65500422311607,0.738228021120082,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22974246,109.41083177871,-39.58334285845,,,253-015082,07173860-3935000,,J071738.59-393459.9,5561879401605965824,17757709,,STAR,tmgaia2,tmgaia2,-10.135,0.039,6.275,0.037,gaia2,3.5660,0.0246,15.141,0.217,14.533900,0.002187,13.635,0.006,rered,gaia2,4068.0,122.0,4.3327,,,,0.903,,0.640,,278.1880,1.9200,0.1403,0.0008,1.9070,1.9330,109.41077516057,-39.58331584054
0.172969,3745921766623679483,0,5561897607970015744,,,,17.944970322675108,20.01161002995991,16.555348988188996,,,,109.0842754146059,-39.47521173801353,3.116548018586847,0.10091901,-9.352988945915442,5.873083905563721,0.10190892,0.10991837,0.9636966,17.919346163439663,3.116548018586847,0.7308696767676957,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22935991,109.08432707174,-39.47523854416,,,,07162024-3928308,,J071620.23-392830.7,5561897607970015744,,,STAR,tmgaia2,tmgaia2,-8.955,0.255,6.030,0.255,gaia2,2.8770,0.1416,,,17.952900,0.002099,16.414,0.016,cdwrf,cdwrf,3009.0,170.0,4.7341,0.0172,,,0.504,0.024,0.502,0.027,345.4740,17.3730,0.1815,0.0067,16.5160,18.2300,109.08427712140,-39.47521258059
0.184966,3745921766623679485,0,5561898849217832192,,,,15.32184284111064,16.352359485995613,14.31472287365723,,,,109.08518559333756,-39.43320103841554,3.2334154921705935,0.032559562,-9.63282412834452,7.100165657529486,0.03576529,0.04034345,1.5475491,15.32181,3.2703864921705934,0.578790961656494,0.0,0.3231041967901454,1.0,0.015223,109.08518733203,-39.43320202278,5561898849217832192,3.26266205855154,-9.78577801964463,6.13061225705689,,236,15.340338,2.0352097,0.9,Collinder_135,4881.181,109.08524102378,-39.43323259469,22936037,109.08524188293,-39.43322841845,,,253-014937,07162046-3925595,,J071620.44-392559.5,5561898849217832192,17754279,,STAR,tmgaia2,tmgaia2,-9.786,0.055,6.131,0.060,gaia2,3.2627,0.0303,16.019,0.240,15.340300,0.000468,14.313,0.007,cdwrf,cdwrf,3741.0,157.0,4.5858,0.0125,,,0.680,0.020,0.649,0.020,303.8420,2.8190,0.1562,,,,109.08518733203,-39.43320202278
0.196065,3745904174437566789,0,5561903762660011904,,,,18.06610390640072,19.989401211087923,16.745025872143366,,,,109.42304817740705,-39.33283512407727,3.295664389849356,0.09885546,-10.037996427326998,6.475610538518064,0.10924821,0.123649925,1.0300504,18.06607,3.3329563898493557,1.0,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22974519,109.42310786170,-39.33286402057,,,,07174153-3919583,,J071741.54-391958.2,5561903762660011904,,,STAR,tmgaia2,tmgaia2,-10.399,0.240,6.502,0.294,gaia2,3.3576,0.1282,,,18.105000,0.001728,16.637,0.011,cdwrf,cdwrf,3069.0,159.0,4.8708,0.0084,,,0.353,0.016,0.338,0.025,296.0090,11.3480,0.1306,0.0039,10.9210,11.7750,109.42304997292,-39.33283602693
0.185633,3745904174437636353,0,5561904587293720704,,,,17.82995160262855,19.629302286777644,16.56573888682355,,,,109.44557502284323,-39.27699439895274,3.2402594750571625,0.083116524,-9.466168744950846,6.7256162247940585,0.10248261,0.11055266,0.9658931,17.829918,3.2778674750571626,0.6573181846191855,0.0,0.3231041967901454,1.0,0.002424,109.44557671874,-39.27699535451,5561904587293720704,3.23637368737088,-9.547614235145,6.58686587740503,,261,17.871119,2.9380531,0.7,Collinder_135,3341.9531,109.44562937264,-39.27702429057,22974594,109.44562982309,-39.27702371463,,,,07174694-3916372,,J071746.94-391637.2,5561904587293720704,,,STAR,tmgaia2,tmgaia2,-9.548,0.177,6.587,0.235,gaia2,3.2364,0.0957,,,17.871099,0.001659,16.472,0.011,cdwrf,cdwrf,3212.0,158.0,4.8324,0.0094,,,0.394,0.017,0.384,0.024,306.6930,9.0815,0.1359,0.0031,8.8180,9.3450,109.44557671874,-39.27699535451
0.220332,3745904174437637055,0,5561908534367530752,,,,19.805005337222166,21.38849358684602,18.40805213890627,,,,109.31539608918781,-39.19570924808617,3.5730925895265058,0.32373106,-9.827067358337484,7.425157472701789,0.36141104,0.45760152,1.0401711,19.7796494124615,3.5730925895265058,0.7070538709677301,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22974683,109.31545938226,-39.19574585119,,,,07171572-3911446,,J071715.68-391145.1,5561908534367530752,,,STAR,tmgaia2,tmgaia2,-11.075,3.906,8.240,3.926,hsoy,,,21.152,0.148,19.831499,0.004502,18.693,0.032,gbprp,,,,,,,,,,,,,,,,,,109.31539785491,-39.19571037373
0.006256,3745886582251592816,0,5561928913988477952,,,,19.875336523064238,20.54099712666369,18.550245876119625,,,,109.5516064781903,-39.154201929815514,3.4399940257706665,0.3371425,-10.632249054838665,6.105077163699713,0.33142403,0.41324458,1.0145338,19.866648599978006,3.4399940257706665,0.7513778772453441,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,23044809,109.55160842942,-39.15420278431,,,,07181241-3909155,,J071812.30-390917.0,5561928913988477952,,,STAR,tmgaia2,tmgaia2,,,,,,,,20.941,0.168,19.903999,0.005451,18.854,0.047,gbprp,,,,,,,,,,,,,,,,,,109.55160842942,-39.15420278431
0.185307,3745886582251592773,0,5561929871764634880,,,,16.05003260507145,17.39083942660295,14.916204299561375,,,,109.48882115581587,-39.121020490056196,3.2421696754156257,0.03334046,-9.690764227056812,6.161317565851927,0.03604933,0.042001117,0.987296,16.05,3.2803966754156257,0.9421509029589047,0.0,0.3231041967901454,1.0,0.001689,109.48882288159,-39.12102135979,5561929871764634880,3.23589528522475,-9.75612417907152,6.24642495090447,,230,16.07099,2.4630852,1.0,Collinder_135,3717.4946,109.48887667173,-39.12104787368,23044754,109.48887702534,-39.12104825413,,,,07175733-3907157,,J071757.32-390715.7,5561929871764634880,,,STAR,tmgaia2,tmgaia2,-9.756,0.082,6.246,0.096,gaia2,3.2359,0.0480,17.156,0.049,16.070999,0.004034,14.872,0.011,cdwrf,cdwrf,3452.0,157.0,4.6317,0.0124,,,0.623,0.020,0.607,0.021,306.4010,4.5380,0.1264,0.0014,4.4720,4.6040,109.48882288159,-39.12102135979
0.005956,3745886582251592755,0,5561932517464912896,,,,19.697557749549823,22.29084891183019,18.3527146533036,,,,109.46083239219418,-39.10698749529209,3.1608736151725045,0.30087847,-10.010744608053972,6.528618707069347,0.29297093,0.38561192,1.0295041,19.671934163439662,3.1608736151725045,0.7396242883374179,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,23044703,109.46083416643,-39.10698841263,,,,07175063-3906251,,J071750.68-390624.8,5561932517464912896,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,19.716000,0.005250,18.543,0.035,gbprp,,,,,,,,,,,,,,,,,,109.46083416643,-39.10698841263
0.201044,3745868990065549625,0,5561937881880173056,,,,15.87469610172191,17.166102362618407,14.745952119630413,,,,109.65917577271779,-38.996459411504304,3.509957548082754,0.030955698,-10.448392637129398,6.729321510540987,0.03353569,0.036239997,1.09059,15.874663,3.5515065480827537,0.6981100216456101,0.0,0.3231041967901454,1.0,0.002447,109.6591776549,-38.99646036523,5561937881880173056,3.39702587428743,-10.6025315126709,6.74291619704703,,233,15.908109,2.4363852,1.0,Collinder_135,3428.6143,109.65923552339,-38.99648931958,23088766,109.65923639211,-38.99648939723,,,256-015301,07183821-3859473,,J071838.21-385947.3,5561937881880173056,17760458,,STAR,tmgaia2,tmgaia2,-10.602,0.093,6.743,0.093,gaia2,3.3970,0.0569,16.733,1.133,15.908100,0.001238,14.726,0.008,cdwrf,cdwrf,3467.0,157.0,4.6515,0.0124,,,0.600,0.019,0.588,0.021,292.0220,4.8895,0.1199,0.0016,4.8090,4.9700,109.65917765490,-38.99646036523
0.190198,3745868990065550099,0,5561939526851369600,,,,18.77112173348089,20.683450229405288,17.42069212133328,,,,109.83783665750823,-38.89832030888694,3.1538836514473374,0.14905185,-10.409065463620738,6.220846315915574,0.15890235,0.16623722,0.96479523,18.745499163439664,3.1538836514473374,0.7698764709097478,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,23162695,109.83789495232,-38.89834738266,,,,07192109-3853540,,J071921.08-385354.0,5561939526851369600,,,STAR,tmgaia2,tmgaia2,-10.204,0.353,6.089,0.329,gaia2,3.1635,0.2138,,,18.783199,0.002221,17.321,0.014,cdwrf,cdwrf,3125.0,163.0,4.9216,0.0158,,,0.304,0.022,0.281,0.031,315.6660,21.9850,0.1257,0.0067,20.4850,23.4850,109.83783850209,-38.89832116662
0.197739,3745868990065550045,0,5561941004320194688,,,,16.995090944405803,18.614274587398157,15.774485976111105,,,,109.7754423835939,-38.81143362627203,3.409045011763195,0.051000614,-10.622158392360161,6.275756535374419,0.05903025,0.058806546,1.006622,16.995058,3.4488520117631953,0.737605026896513,0.0,0.3231041967901454,1.0,0.003367,109.77544429809,-38.81143452064,5561941004320194688,3.2946147490001,-10.5254618087002,6.46684949188226,,238,17.030718,2.8483944,1.0,Collinder_135,3127.9458,109.77550296987,-38.81146151851,23162560,109.77550245696,-38.81146236400,,,,07190612-3848412,,J071906.11-384841.2,5561941004320194688,,,STAR,tmgaia2,tmgaia2,-10.526,0.148,6.467,0.142,gaia2,3.2946,0.0837,,,17.030701,0.001155,15.714,0.009,cdwrf,cdwrf,3255.0,157.0,4.7593,0.0110,,,0.475,0.018,0.473,0.023,301.2060,7.6570,0.1166,0.0023,7.4660,7.8480,109.77544429809,-38.81143452064
0.194903,3745868990065550157,0,5561945024409710976,,,,17.890199873878835,19.816043550178502,16.562220656421832,,,,109.7027666580214,-38.74849343508983,3.284549300834545,0.091383964,-10.745322041018945,5.606922097173115,0.1025414,0.10373453,0.9230151,17.890167,3.322163300834545,0.4500055781223227,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,23089061,109.70282884783,-38.74851749071,,,,07184867-3844546,,J071848.65-384454.1,5561945024409710976,,,STAR,tmgaia2,tmgaia2,-10.914,0.208,5.403,0.223,gaia2,3.2268,0.1179,,,17.931200,0.001718,16.654,0.006,rered,gaia2,3222.0,126.0,,,,,,,,,307.8410,11.2845,0.1199,0.0034,10.8780,11.6910,109.70276859495,-38.74849422626
0.199971,3836099312287252362,0,5564659512457917696,,,,18.48400303571269,20.08794327041963,17.18544543485958,,,,107.11515650973729,-39.682526273925646,3.2616239259667004,0.12121711,-9.812653727049458,6.940830423433805,0.1459013,0.1762308,0.99899435,18.48397,3.2911289259667003,0.6595081884365611,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157629595,107.11521567521,-39.68255808953,,,,07082765-3940572,,J070827.64-394057.0,5564659512457917696,,,STAR,tmgaia2,tmgaia2,-10.257,0.297,7.156,0.376,gaia2,3.2755,0.1679,19.754,0.098,18.519600,0.002569,17.099,0.014,cdwrf,cdwrf,3363.0,163.0,4.9294,0.0110,,,0.297,0.019,0.273,0.028,303.9240,15.9525,0.0880,0.0034,15.1310,16.7740,107.11515829103,-39.68252728088
0.201658,3836081720101211038,0,5564665014314385792,,,,17.142750391411166,18.77126933181519,15.903153308014902,,,,107.34666879729788,-39.53497522385988,3.631299191966629,0.055115867,-10.06930608082294,7.268243608506466,0.06147713,0.07026599,1.0476876,17.142717,3.670456191966629,0.6902578142795367,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157655944,107.34672837013,-39.53500726917,,,,07092320-3932060,,J070923.20-393205.7,5564665014314385792,,,STAR,tmgaia2,tmgaia2,-10.341,0.155,7.210,0.171,gaia2,3.6074,0.0916,,,17.176901,0.001110,15.841,0.008,cdwrf,cdwrf,3236.0,157.0,4.7979,0.0091,,,0.432,0.016,0.427,0.023,275.2970,7.0000,0.0627,0.0012,6.8250,7.1750,107.34667064196,-39.53497622806
0.195683,3836081720101214133,0,5564666423063496192,,,,17.14005055404136,18.76347246861532,15.923501468998122,,,,107.55227126085383,-39.46334834021591,3.4322707894672355,0.053765673,-10.097158434183081,6.913262855298247,0.059910882,0.06554314,0.99940825,17.140017,3.4705577894672355,0.78607741796151,0.0,0.3231041967901454,1.0,0.003277,107.5522731134,-39.46334928875,5564666423063496192,3.41084889756933,-10.2026795159728,6.7366368541692,,258,17.175491,2.8110151,1.0,Collinder_135,3114.6663,107.55232938839,-39.46337906581,22528962,107.55233001304,-39.46337829371,,,,07101256-3927481,,J071012.55-392747.9,5564666423063496192,,,STAR,tmgaia2,tmgaia2,-10.203,0.142,6.737,0.168,gaia2,3.4109,0.0788,,,17.175501,0.001205,15.870,0.008,cdwrf,cdwrf,3274.0,157.0,4.7870,0.0088,,,0.444,0.016,0.440,0.022,290.9670,6.7270,0.0609,0.0011,6.5740,6.8800,107.55227311340,-39.46334928875
0.185926,3854113710796710438,0,5564680716714755584,,,,18.88420561701025,20.90707389063028,17.518164459740863,,,,107.06754119002136,-39.314466464506715,3.8998434680574228,0.16567859,-9.106802909151769,7.108696913000342,0.19617483,0.20662552,0.96725005,18.858581163439663,3.8998434680574228,0.49159743649074744,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157630006,107.06759397035,-39.31449808416,,,,07081622-3918520,,J070816.24-391852.1,5564680716714755584,,,STAR,tmgaia2,tmgaia2,-9.191,0.382,7.110,0.416,gaia2,3.7645,0.2221,,,18.898100,0.002767,17.391,0.022,cdwrf,cdwrf,3047.0,171.0,4.9847,0.0115,,,0.251,0.019,0.222,0.028,265.1670,16.0855,0.0532,0.0025,15.1290,17.0420,107.06754282367,-39.31446747072
0.212457,3854096118610702584,0,5564689547167335040,,,,14.583961758674434,15.580695510947129,13.583692014564924,,,,107.24995602967473,-39.11487880813432,3.6804054057798075,0.022843506,-10.839913252483939,7.365672339234178,0.02585184,0.029779373,1.5961617,14.583929,3.7162434057798075,0.41007178083541695,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157655441,107.25001777868,-39.11491326841,,,255-013858,07090000-3906536,,J070859.99-390653.5,5564689547167335040,17738968,,STAR,tmgaia2,tmgaia2,-10.779,0.057,7.755,0.063,gaia2,3.6558,0.0301,15.299,0.080,14.599100,0.000629,13.668,0.006,rered,gaia2,3914.0,122.0,4.3444,,,,0.870,,0.610,,271.4170,2.2355,0.0516,0.0003,2.2170,2.2540,107.24995796344,-39.11487988052
0.189111,3890160100001751479,0,5564718752945563136,,,,17.413449215053703,19.15111725770962,16.07602747085537,,,,106.63669568387994,-39.298217311333524,3.9691801010945627,0.08898175,-9.755729549731404,7.045301614033806,0.095391355,0.12451674,1.1657916,17.413416,4.010590101094563,0.5664855622399889,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157529783,106.63675199425,-39.29824664740,,,,07063282-3917537,,J070632.77-391753.9,5564718752945563136,,,STAR,tmgaia2,tmgaia2,-9.804,0.221,6.595,0.348,gaia2,3.8320,0.1350,,,17.429899,0.002478,15.970,0.015,cdwrf,cdwrf,3126.0,162.0,4.7998,0.0105,,,0.430,0.017,0.424,0.024,259.5410,9.1790,0.0498,0.0013,8.8600,9.4980,106.63669744509,-39.29821825141
0.199313,3872128109306192330,0,5564726174648593664,,,,16.346345215168313,17.814023471956872,15.157607555393822,,,,106.9197961479033,-39.307533317472654,3.6425656216608857,0.041021332,-10.041959773291975,7.467150979040951,0.047776263,0.04815052,0.9634198,16.346312,3.682010621660886,0.5977644378815185,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157573178,106.91985356073,-39.30756636000,,,,07074076-3918273,,J070740.75-391827.1,5564726174648593664,,,STAR,tmgaia2,tmgaia2,-9.992,0.093,7.433,0.105,gaia2,3.5645,0.0558,17.642,0.048,16.367500,0.001545,15.111,0.009,cdwrf,cdwrf,3341.0,157.0,4.7013,0.0111,,,0.541,0.018,0.538,0.021,278.3910,4.3565,0.0556,0.0007,4.2900,4.4230,106.91979795908,-39.30753435630
0.192555,3890124915629673672,0,5564752528567668224,,,,16.61429353605898,18.242761890762416,15.368218296998545,,,,106.90872250431562,-38.953641810144354,3.542919303225413,0.04995206,-9.836230269130303,6.7543613135976495,0.051812574,0.058345374,1.1660136,16.61426,3.585003303225413,0.9731828086947022,0.0,0.3231041967901454,1.0,0.013016,106.90872424118,-38.95364276023,5564752528567668224,3.43610077888061,-10.3772688815199,6.10634010066241,,220,16.646069,2.9041471,0.8,Collinder_135,3234.5525,106.90877872025,-38.95367182951,157572791,106.90878169605,-38.95366905141,,,,07073811-3857132,,J070738.10-385713.1,5564752528567668224,,,STAR,tmgaia2,tmgaia2,-10.377,0.124,6.106,0.121,gaia2,3.4361,0.0727,,,16.646099,0.001049,15.306,0.008,cdwrf,cdwrf,3229.0,157.0,4.7028,0.0117,,,0.540,0.018,0.536,0.022,288.8050,6.1120,0.0466,0.0007,5.9850,6.2390,106.90872424118,-38.95364276023
0.197516,3782003340200676903,0,5564793622815014528,,,,16.944644082102577,18.776747989327728,15.658267719416852,,,,108.24814336675082,-39.58815377335029,3.604560940196697,0.050477386,-10.100849318982702,6.837928064454336,0.051751778,0.0678921,0.94847405,16.94461,3.6482919401966973,0.8222002138733113,0.0,0.3231041967901454,1.0,0.00447,108.24814520827,-39.58815475547,5564793622815014528,3.42920329086146,-10.082484726212,7.11843610270918,,251,16.976608,3.1103659,0.9,Collinder_135,3168.2947,108.24820162014,-39.58818416413,22604357,108.24820153873,-39.58818540429,,,,07125955-3935174,,J071259.55-393517.3,5564793622815014528,,,STAR,tmgaia2,tmgaia2,-10.083,0.129,7.118,0.164,gaia2,3.4292,0.0731,,,16.976601,0.002085,15.566,0.009,cdwrf,cdwrf,3131.0,157.0,4.7184,0.0113,,,0.522,0.018,0.519,0.022,289.3870,6.1705,0.0927,0.0015,6.0420,6.2990,108.24814520827,-39.58815475547
0.190992,3763953757319109422,0,5564809600093507968,,,,17.960111917350375,19.900363042971584,16.670013254953737,,,,108.74519536833616,-39.446089043079446,3.6019215985680275,0.089536354,-10.07049910733063,7.044303978989464,0.094771646,0.10669024,0.9747637,17.96008,3.6394935985680275,0.7565624836887341,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22771654,108.74525264240,-39.44611834357,,,,07145886-3926460,,J071458.84-392645.6,5564809600093507968,,,STAR,tmgaia2,tmgaia2,-9.951,0.209,6.579,0.209,gaia2,3.6515,0.1115,,,17.987499,0.001721,16.549,0.011,cdwrf,cdwrf,3134.0,159.0,4.8655,0.0071,,,0.359,0.015,0.344,0.024,272.1350,8.3290,0.1173,0.0028,8.0790,8.5790,108.74519716228,-39.44609001893
0.167670,3781968155828561610,0,5564822411979256064,,,,17.944520991768783,19.51122418428787,16.75260862777637,,,,108.6676331432923,-39.39209543694488,2.83875917818767,0.08856043,-8.77318820696191,5.058377474646302,0.098344,0.09657403,0.9850552,17.944489,2.87165117818767,0.5175332366020301,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22765821,108.66768536083,-39.39211869059,,,,07144024-3923315,,J071440.23-392331.5,5564822411979256064,,,STAR,tmgaia2,tmgaia2,-9.092,0.212,5.235,0.195,gaia2,2.7251,0.1158,19.254,0.058,17.974400,0.001709,16.694,0.011,cdwrf,cdwrf,3339.0,158.0,4.8359,0.0127,,,0.390,0.020,0.380,0.027,364.1430,15.5170,0.1445,0.0044,14.8680,16.1660,108.66763470551,-39.39209615235
0.223497,0,0,5564830044136542336,,,,20.75279377786341,21.729163887229635,19.823983934532777,,,,108.58058679471,-39.14150678258198,2.935293355744667,1.4658058,-8.573982918094,5.04300096840951,1.1267735,1.1706372,1.0347699,20.74555862227796,2.9456773557446674,0.47310793209397,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,771470208,108.58064700185,-39.14154769385,,,,,,,5564830044136542336,,,STAR,gaia2,gaia2,-10.641,2.428,9.278,2.207,gaia2,1.7470,1.5153,21.205,0.630,20.815500,0.012636,20.102,0.361,gbprp,gaia2,,,,,,,,,,,1657.4600,1388.9900,0.3329,0.0549,1002.7400,1775.2400,108.58058792785,-39.14150774649
0.186598,3800035330896200184,0,5564833991209558656,,,,18.46956228542503,20.53200323799673,17.064813746722816,,,,107.98987036721958,-39.66731239438572,3.5314725518987298,0.13788007,-9.944286611998471,6.705098174548251,0.14524578,0.18279497,1.1026111,18.443939163439662,3.5314725518987298,0.9602648028807973,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22599827,107.98992572221,-39.66734190713,,,,07115757-3940024,,J071157.57-394001.1,5564833991209558656,,,STAR,tmgaia2,tmgaia2,-9.575,0.290,6.645,0.430,gaia2,3.5408,0.1769,,,18.475401,0.002016,16.941,0.014,cdwrf,cdwrf,3034.0,164.0,4.8919,0.0118,,,0.332,0.019,0.313,0.028,281.3050,14.3975,0.0995,0.0039,13.6750,15.1200,107.98987216550,-39.66731329690
0.203585,3818049729405691113,0,5564856977874302336,,,,17.97197979479396,19.742875234433146,16.68909289094168,,,,107.73945402087791,-39.279346175372645,3.5791162183739207,0.08958423,-10.307847093510945,7.269073176887755,0.10080632,0.105808735,0.9986207,17.971947,3.6149942183739205,0.5268875196575565,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22536159,107.73951460122,-39.27937778340,,,,07105748-3916457,,J071057.47-391645.6,5564856977874302336,,,STAR,tmgaia2,tmgaia2,-10.556,0.229,7.115,0.250,gaia2,3.4537,0.1186,,,18.013100,0.002131,16.603,0.010,cdwrf,cdwrf,3215.0,158.0,4.8571,0.0082,,,0.367,0.016,0.354,0.024,287.6960,9.9115,0.0664,0.0017,9.5760,10.2470,107.73945588450,-39.27934714857
0.188237,3818032137219613939,0,5564859318634561024,,,,15.089998181927777,16.18386972180898,13.994779780794902,,,,108.01023028897775,-39.33762294121622,3.5945737391180983,0.044944555,-9.677492650683082,6.649523691589073,0.050188757,0.05842903,2.2006626,15.089965,3.6325027391180984,0.9584549174362685,0.0,0.3231041967901454,1.0,0.00687,108.01023198331,-39.33762393394,5564859318634561024,3.22944634500238,-9.94907164708417,6.27725392917606,,238,15.108607,2.1964493,1.0,Collinder_135,5098.3115,108.01028590025,-39.33765249464,22599506,108.01028736856,-39.33765096097,,,254-014030,07120246-3920155,,J071202.46-392015.4,5564859318634561024,17744560,,STAR,tmgaia2,tmgaia2,-9.949,0.092,6.277,0.129,gaia2,3.2294,0.0523,15.778,0.160,15.108600,0.002229,14.107,0.006,rered,gaia2,3777.0,122.0,4.2902,,,,0.895,,0.570,,307.0270,4.9700,0.0692,0.0008,4.8910,5.0490,108.01023198331,-39.33762393394
0.299981,3800000146524120729,0,5564868423965350272,,,,15.332053030259068,16.732548280993377,14.030043133441644,,,,108.34527296912798,-39.29438045288394,3.050862347820941,0.28840807,-8.591742187884979,6.038698964193571,0.3145056,0.3296228,11.917903,15.33202,3.094831347820941,0.40540043527293396,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22645422,108.34531857480,-39.29445593705,,,254-014189,07132287-3917399,,J071322.86-391740.1,5564868423965350272,,,STAR,tmgaia2,tmgaia2,-7.927,3.094,17.284,3.094,hsoy,,,16.559,0.263,15.301800,0.002000,14.171,0.007,gbprp,,,,,,,,,,,,,,,,,,108.34527447252,-39.29438151812
0.204610,0,0,5564868423965350400,,,,17.277570846956184,,,,,,108.34520073330718,-39.29490945550107,3.01707098038095,0.103239864,-10.036640620706505,6.526836465422135,0.11582193,0.10855114,1.2731186,17.277538,3.01707098038095,0.5690044391078698,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,771475332,108.34526319140,-39.29493935453,,,,,,,5564868423965350400,,,STAR,gaia2,gaia2,-10.904,0.215,6.732,0.231,gaia2,2.9148,0.1270,,,17.263300,0.003129,16.833,0.600,goffs,gaia2,,,,,,,,,,,340.7390,14.9045,0.1078,0.0034,14.2650,15.5440,108.34520252666,-39.29491037041
